Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Same City
Data Scientist,86-141 ,4.4,Pactera,"San Jose, CA","Beijing, China",10000+ ,1995,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),"Infosys, EPAM, Accenture",0,0,86,141,113.5,Pactera,CA,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,0
Data Scientist,94-154 ,3.9,Nurx,"San Francisco, CA","San Francisco, CA",51 - 200 ,2016,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),-1,0,0,94,154,124.0,Nurx,CA,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Jr. Business Data Analyst,37-76 ,4.7,webfx.com,"Harrisburg, PA","Harrisburg, PA",201 - 500 ,1997,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),-1,0,0,37,76,56.5,webfx.com,PA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,analyst,jr,na,1
Data Scientist,100-160 ,4.5,Johns Hopkins University Applied Physics Laboratory,"Laurel, MD","Laurel, MD",5001 - 10000 ,1942,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman",0,0,100,160,130.0,Johns Hopkins University Applied Physics Laboratory,MD,82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Data Analyst,55-100 ,4.3,Productive Edge,"Chicago, IL","Chicago, IL",51 - 200 ,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Numerator, Rise Interactive, Salom",0,0,55,100,77.5,Productive Edge,IL,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Data Engineer,60-114 ,4.0,Excella Consulting,"Arlington, VA","Arlington, VA",201 - 500 ,2002,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,60,114,87.0,Excella Consulting,VA,22,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na,1
Data Analyst,39-68 ,4.4,Gensco,"Tacoma, WA","Tacoma, WA",501 - 1000 ,1948,Company - Private,Wholesale,Business Services,$100 to $500 million (USD),-1,0,0,39,68,53.5,Gensco,WA,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Staff Data Scientist - Technology,106-172 ,3.2,Walmart,"Plano, TX","Bentonville, AR",10000+ ,1962,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),"Target, Costco Wholesale, Amazon",0,0,106,172,139.0,Walmart,TX,62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,M,0
Data Scientist,86-142 ,3.8,Logic20/20,"San Jose, CA","Seattle, WA",201 - 500 ,2005,Company - Private,Consulting,Business Services,$25 to $50 million (USD),-1,0,0,86,142,114.0,Logic20/20,CA,19,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M,0
Data Scientist,64-107 ,4.2,goTRG,"Miami, FL","Miami, FL",501 - 1000 ,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1,0,0,64,107,85.5,goTRG,FL,16,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,na,1
Data Management Specialist,31-65 ,4.5,NMR Consulting,"Huntsville, AL","Chantilly, VA",51 - 200 ,1996,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,31,65,48.0,NMR Consulting,AL,28,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,na,0
E-Commerce Data Analyst,34-62 ,3.5,iSeatz,"New Orleans, LA","New Orleans, LA",51 - 200 ,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,34,62,48.0,iSeatz,LA,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Sr. Scientist II,117-231 ,3.5,Nektar Therapeutics,"San Francisco, CA","San Francisco, CA",201 - 500 ,1990,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Bristol-Myers Squibb, Merck, GlaxoSmithKline",0,0,117,231,174.0,Nektar Therapeutics,CA,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,1
Insurance Data Scientist,64-106 ,3.9,TransUnion,"Atlanta, GA","Chicago, IL",5001 - 10000 ,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),-1,0,0,64,106,85.0,TransUnion,GA,56,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,0
Data Modeler,79-134 ,4.7,IT Concepts,"Landover, MD","Vienna, VA",51 - 200 ,2003,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1,0,0,79,134,106.5,IT Concepts,MD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data modeler,na,na,0
Data Analyst / Scientist,52-93 ,4.2,Scientific Research Corporation,"Patuxent River, MD","Atlanta, GA",1001 - 5000 ,1988,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1,0,0,52,93,72.5,Scientific Research Corporation,MD,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,0
Scientist,55-116 ,3.4,General Dynamics Information Technology,"Suitland, MD","Fairfax, VA",10000+ ,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,0,55,116,85.5,General Dynamics Information Technology,MD,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M,0
Data Scientist,72-123 ,3.2,MITRE,"McLean, VA","Bedford, MA",5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,72,123,97.5,MITRE,VA,66,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,data scientist,na,na,0
Data Scientist,74-124 ,3.9,The Buffalo Group,"Fort Belvoir, VA","Reston, VA",501 - 1000 ,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",0,0,74,124,99.0,The Buffalo Group,VA,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na,0
Data Analyst,40-73 ,3.1,DentaQuest,"Milwaukee, WI","Boston, MA",1001 - 5000 ,2001,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),"MCNA Dental Plans, United Concordia, Delta Dental Plans Association",0,0,40,73,56.5,DentaQuest,WI,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,0
Lead Data Scientist,102-164 ,4.1,Redjack,"Silver Spring, MD","Silver Spring, MD",1 - 50 ,2007,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,102,164,133.0,Redjack,MD,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na,1
Data Scientist,89-153 ,3.8,7Park Data,"New York, NY","New York, NY",51 - 200 ,2012,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,-1,0,0,89,153,121.0,7Park Data,NY,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,na,1
Data Scientist,61-110 ,4.7,Rapid Response Monitoring,"Syracuse, NY","Syracuse, NY",501 - 1000 ,1992,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,"COPS Monitoring, National Monitoring Center, Affiliated Monitoring",0,0,61,110,85.5,Rapid Response Monitoring,NY,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,1
"Data Scientist, Rice University",65-110 ,4.3,Trilogy Ed,"Houston, TX","New York, NY",1001 - 5000 ,2015,Subsidiary or Business Segment,Education Training Services,Education,Unknown / Non-Applicable,"General Assembly, Kaplan University, Ironhack",0,0,65,110,87.5,Trilogy Ed,TX,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,na,0
Senior Data Scientist,200-275,4.2,Gallup,"Washington, DC","Washington, DC",1001 - 5000 ,1935,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,"Advisory Board, Booz Allen Hamilton, McKinsey & Company",0,0,200,275,100.62601078167116,Gallup,DC,89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,1
Data Engineer,68-123 ,3.9,CapTech,"Charlotte, NC","Richmond, VA",1001 - 5000 ,1997,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Accenture, North Highland, Deloitte",0,0,68,123,95.5,CapTech,NC,27,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,na,M,0
Senior Data Scientist,80-129 ,3.3,American Axle & Manufacturing,"Southfield, MI","Detroit, MI",10000+ ,1994,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),-1,0,0,80,129,104.5,American Axle & Manufacturing,MI,30,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,data scientist,sr,M,0
Financial Data Analyst,41-72 ,4.7,CentralReach,"Matawan, NJ","Pompano Beach, FL",201 - 500 ,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"DataFinch Technologies, Accupoint Software Solution, CodeMetro",0,0,41,72,56.5,CentralReach,NJ,12,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na,0
Senior Data Analyst,39-71 ,4.3,Integrate,"Phoenix, AZ","Phoenix, AZ",201 - 500 ,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),-1,0,0,39,71,55.0,Integrate,AZ,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,analyst,sr,na,1
Research Scientist,38-85 ,2.9,Boys Town Hospital,"Omaha, NE","Omaha, NE",1001 - 5000 ,1977,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Nebraska Medicine, Children's Hospital & Medical Center, Methodist Health System - NE and IA",0,0,38,85,61.5,Boys Town Hospital,NE,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P,1
Data Scientist,121-193 ,4.5,Demandbase,"San Francisco, CA","San Francisco, CA",201 - 500 ,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",0,0,121,193,157.0,Demandbase,CA,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Data Engineer,54-102 ,3.4,Sapphire Digital,"Lyndhurst, NJ","Lyndhurst, NJ",201 - 500 ,2019,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Zocdoc, Healthgrades",0,0,54,102,78.0,Sapphire Digital,NJ,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na,1
Data Scientist,83-144 ,3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,83,144,113.5,Takeda Pharmaceuticals,MA,243,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M,0
Data Scientist,120-160 ,4.6,<intent>,"New York, NY","New York, NY",51 - 200 ,2009,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Clicktripz, SmarterTravel",0,0,120,160,140.0,<intent>,NY,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Data Scientist,102-163 ,3.2,Formation,"San Francisco, CA","San Francisco, CA",51 - 200 ,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,102,163,132.5,Formation,CA,9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M,1
Data Engineer,76-140 ,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 - 10000 ,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,0,76,140,108.0,Autodesk,CA,42,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M,0
Ag Data Scientist,60-101 ,4.6,Beck's Hybrids,"Atlanta, IN","Atlanta, IN",501 - 1000 ,1937,Company - Private,Farm Support Services,Agriculture & Forestry,$50 to $100 million (USD),-1,0,0,60,101,80.5,Beck's Hybrids,IN,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Data Scientist,82-133 ,2.8,DrFirst,"Rockville, MD","Rockville, MD",201 - 500 ,2000,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,82,133,107.5,DrFirst,MD,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,1
Data Engineer,65-125 ,4.7,Object Partners,"Minneapolis, MN","Minneapolis, MN",51 - 200 ,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),"Solution Design Group, Intertech (Minnesota)",0,0,65,125,95.0,Object Partners,MN,28,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,data engineer,na,na,1
Data Scientist II,91-148 ,3.0,L.A. Care Health Plan,"Los Angeles, CA","Los Angeles, CA",1001 - 5000 ,1997,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Health Net, Kaiser Permanente, Molina Healthcare",0,0,91,148,119.5,L.A. Care Health Plan,CA,27,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,na,M,1
Senior Data Engineer,95-173 ,3.2,Red Ventures,"Charlotte, NC","Fort Mill, SC",1001 - 5000 ,2000,Company - Private,Advertising & Marketing,Business Services,$1 to $2 billion (USD),"Clearlink, Credit Karma, LendingTree",0,0,95,173,134.0,Red Ventures,NC,24,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na,0
Data Scientist,77-124 ,4.4,Quick Base,"Cambridge, MA","Cambridge, MA",201 - 500 ,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,77,124,100.5,Quick Base,MA,25,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,data scientist,na,na,1
Data Scientist,80-135 ,3.5,The E.W. Scripps Company,"Cincinnati, OH","Cincinnati, OH",1001 - 5000 ,1878,Company - Public,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),-1,0,0,80,135,107.5,The E.W. Scripps Company,OH,146,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M,1
Data Engineer,85-159 ,4.0,Upside Business Travel,"Washington, DC","Washington, DC",51 - 200 ,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,85,159,122.0,Upside Business Travel,DC,9,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na,1
Data Engineer,80-105,4.3,Equity Residential,"Chicago, IL","Chicago, IL",1001 - 5000 ,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),"UDR, AvalonBay Communities, Essex Property Trust",0,0,80,105,92.5,Equity Residential,IL,31,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,na,na,1
Data Analyst,43-81 ,2.3,Synagro,"Baltimore, MD","Baltimore, MD",501 - 1000 ,1986,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),-1,0,0,43,81,62.0,Synagro,MD,38,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Project Scientist,29-50 ,4.0,Alliance Source Testing,"Alabaster, AL","Decatur, AL",51 - 200 ,2000,Other Organization,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),-1,0,0,29,50,39.5,Alliance Source Testing,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
Data Scientist,82-133 ,3.6,Accuride International,"Santa Fe Springs, Los Angeles, CA","Santa Fe Springs, CA",1001 - 5000 ,1966,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,82,133,107.5,Accuride International,CA,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,data scientist,na,M,0
Data Analytics Manager,26-55 ,3.8,Full Potential Solutions,"Kansas City, MO","Kansas City, MO",501 - 1000 ,2017,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0,0,26,55,40.5,Full Potential Solutions,MO,7,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na,1
Senior Machine Learning (ML) Engineer / Data Scientist - Cyber Security Analytics,61-118 ,3.7,Visa Inc.,"Ashburn, VA","Foster City, CA",10000+ ,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,61,118,89.5,Visa Inc.,VA,66,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,M,0
Data Scientist,60-102 ,4.4,Maven Wave Partners,"Chicago, IL","Chicago, IL",201 - 500 ,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,60,102,81.0,Maven Wave Partners,IL,16,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na,1
Senior Data Scientist,112-182 ,4.0,Novetta,"Herndon, VA","Mc Lean, VA",501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,112,182,147.0,Novetta,VA,12,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,sr,na,0
Data Scientist,64-106 ,3.2,"First Command Financial Services, Inc.","Fort Worth, TX","Fort Worth, TX",1001 - 5000 ,1958,Company - Private,Brokerage Services,Finance,$100 to $500 million (USD),"USAA, Navy Federal Credit Union, Raymond James Financial",0,0,64,106,85.0,"First Command Financial Services, Inc.",TX,66,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,na,na,1
Associate Scientist,51-112 ,2.9,Pharmavite,"Valencia, CA","West Hills, CA",1001 - 5000 ,1971,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $2 billion (USD),"The Nature's Bounty Co., Schiff Nutrition International",0,0,51,112,81.5,Pharmavite,CA,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M,0
"Scientist 2, QC Viral Vector",113-223 ,3.8,BioMarin Pharmaceutical,"Novato, CA","San Rafael, CA",1001 - 5000 ,1997,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million to $1 billion (USD),"Genentech, Ultragenyx Pharmaceutical, Gilead Sciences",0,0,113,223,168.0,BioMarin Pharmaceutical,CA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P,0
Machine Learning Engineer,72-129 ,4.3,Stratagem Group,"Aurora, CO","Aurora, CO",1 - 50 ,2007,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1,0,0,72,129,100.5,Stratagem Group,CO,17,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,machine learning engineer,na,na,1
Data Scientist/ML Engineer,71-123 ,3.4,PA Consulting,"New York, NY","London, United Kingdom",1001 - 5000 ,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",0,0,71,123,97.0,PA Consulting,NY,81,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,M,0
Data Scientist,64-106 ,4.1,ManTech,"Chantilly, VA","Herndon, VA",5001 - 10000 ,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,0,0,64,106,85.0,ManTech,VA,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,na,0
Customer Data Scientist,118-189 ,4.3,h2o.ai,"Mountain View, CA","Mountain View, CA",201 - 500 ,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,118,189,153.5,h2o.ai,CA,13,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,M,1
Data Engineer,120-145,5.0,Gridiron IT,"Tampa, FL","Reston, VA",51 - 200 ,2017,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,1,120,145,132.5,Gridiron IT,FL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na,0
Data Engineer,80-120 ,4.3,Productive Edge,"Chicago, IL","Chicago, IL",51 - 200 ,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Numerator, Rise Interactive, Salom",0,0,80,120,100.0,Productive Edge,IL,16,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na,1
Sr. Data Scientist,80-130 ,3.7,Evolve Vacation Rental,"Denver, CO","Denver, CO",201 - 500 ,2011,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,-1,0,0,80,130,105.0,Evolve Vacation Rental,CO,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,1
Data Engineer 4 - Contract,59-115 ,4.2,The Church of Jesus Christ of Latter-day Saints,"Riverton, UT","Salt Lake City, UT",10000+ ,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,59,115,87.0,The Church of Jesus Christ of Latter-day Saints,UT,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M,0
Data Analyst - Asset Management,71-136 ,4.3,Maximus Real Estate Partners,"San Francisco, CA","San Francisco, CA",51 - 200 ,2013,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,"Greystar, The Related Companies, Prometheus Real Estate Group",0,0,71,136,103.5,Maximus Real Estate Partners,CA,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Senior Research Scientist - Embedded System Development for DevOps,81-167 ,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124.0,Software Engineering Institute,PA,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,1
Data Scientist - Bioinformatics,49-85 ,3.8,PNNL,"Richland, WA","Richland, WA",1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,49,85,67.0,PNNL,WA,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P,1
Data Engineer,60-114 ,3.9,AVANADE,"Washington, DC","Seattle, WA",10000+ ,2000,Company - Private,IT Services,Information Technology,$2 to $5 billion (USD),"Slalom, Cognizant Technology Solutions, Deloitte",0,0,60,114,87.0,AVANADE,DC,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M,0
Customer Data Scientist/Sales Engineer,71-204 ,4.3,h2o.ai,"Chicago, IL","Mountain View, CA",201 - 500 ,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,71,204,137.5,h2o.ai,IL,13,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,data scientist,na,P,0
Lead Data Scientist,75-125 ,3.8,PatientPoint,"Cincinnati, OH","Cincinnati, OH",201 - 500 ,1987,Company - Private,Advertising & Marketing,Business Services,$100 to $500 million (USD),"Outcome Health, Health Media Network, Mesmerize Marketing",0,0,75,125,100.0,PatientPoint,OH,37,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,data scientist,sr,M,1
MongoDB Data Engineer II,77-136 ,3.8,BlueCross BlueShield of Tennessee,"Chattanooga, TN","Chattanooga, TN",5001 - 10000 ,1945,Nonprofit Organization,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,0,0,77,136,106.5,BlueCross BlueShield of Tennessee,TN,79,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data engineer,na,na,1
Senior Data Scientist Statistics,74-123 ,3.8,PNNL,"Richland, WA","Richland, WA",1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,74,123,98.5,PNNL,WA,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P,1
Senior Data Analyst,44-78 ,4.8,KnowBe4,"Clearwater, FL","Clearwater, FL",501 - 1000 ,2010,Company - Private,Security Services,Business Services,$100 to $500 million (USD),-1,0,0,44,78,61.0,KnowBe4,FL,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,1
Senior Spark Engineer (Data Science),65-148 ,4.4,KSM Consulting,"Indianapolis, IN","Indianapolis, IN",51 - 200 ,2008,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0,0,65,148,106.5,KSM Consulting,IN,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,data scientist,sr,na,1
